Job Title,Job Sector,Job Subsector,Educational Pathway,HEI with PRC (Professional Regulation Commission) Exam,Some HEI,PSOC,ISCO,SOC,AIOE,major_minor
Green Coffee Beans Processor,"Agriculture, Forestry, and Fishing",Support activities to agriculture and post-harvest crop activities,Not Higher Education,No,No,6117.0,6112,45-2091,-0.5856675533631014,45
Ground Operations Crew Member,Transportation and Storage,"Passenger air transport, Freight air transport",Higher Education,No,No,5111.0,5111,53-6061,-0.18121731785291934,53
GTAW/TIG Welder,Construction,Other specialized construction activities,Not Higher Education,No,No,7212.0,7212,51-4122 ,-0.4860166947982676,51
Guest Relations Associate,Accommodation and Food Service Activities,Short term accommodation activities,Higher Education,No,Yes,4224.0,4224,43-4081,0.33442075801885346,43
Hairdresser,Other Service Activities,"Personal services for wellness, except sports activities",Not Higher Education,No,No,5141.0,5141,39-5012,-0.34258930382060954,39
Halal Compliance Specialist,Manufacturing,Manufacture of other food products,Higher Education,No,No,2632.0,2632,19-3092,0.7670894462843455,19
Halal Seaweed Processing Worker,Manufacturing                                                ,"Processing and preserving of fish, crustaceans and mollusks",Not Higher Education,No,No,6222.0,6221 p,51-9199,-0.44324384788252624,51
Halal Slaughterer,Manufacturing                                                ,Processing and preserving of meat,Not Higher Education,No,No,7511.0,7511,51-3091 ,-0.38274062522905467,51
Handloom Weaver,Manufacturing                                                ,"Spinning, weaving and finishing of textiles",Not Higher Education,No,No,7318.0,7318,51-6041,-0.44361342042486546,51
Hatchery Farm Worker,"Agriculture, Forestry, and Fishing",Aquaculture,Not Higher Education,No,No,6225.0,6221 p,45-2093,-0.5663832449625678,45
HDD FOL Operator,Manufacturing                                                ,Manufacture of electronic components,Not Higher Education,No,No,8212.0,8212,51-9194,-0.32002977529925086,51
Health and Safety Officer (Manufacturing),Manufacturing                                                ,"Other manufacturing, n.e.c.",Higher Education,No,No,2263.0,2263,29-9011 ,0.1489695159802098,29
Health Information Management Technician,Information and Communication,"Data processing, hosting and related activities; web portals (if digitized records)OR Other information service activities (if part of IT-BPM support to healthcare)",Higher Education,No,Yes,3252.0,3252,29-2071 ,0.1489695159802098,29
Health Program Assistant,Human Health and Social Work Activities,Other human health activities,Higher Education,No,Yes,3256.0,3256,31-9092,0.09262763344801149,31
Health Promotion Officer,Human Health and Social Work Activities,Other human health activities,Higher Education,No,No,2269.0,2269,29-9092 ,0.8183866989979168,29
Health Services Clerk,Human Health and Social Work Activities,Human Health Activities,Higher Education,No,Yes,3252.0,3252,29-2071 ,0.1489695159802098,29
Heat Treater,Manufacturing                                                ,Manufacture of basic iron and steel,Not Higher Education,No,No,3133.0,3133,51-8091,-0.1853667090040223,51
Heavy Equipment Mechanic,Construction,Other specialized construction activities,Not Higher Education,No,No,7233.0,7233,49-9081,-0.5307636170621778,49
Heavy Equipment Operator (High School),Construction,Demolition and site preparation,Not Higher Education,No,No,8342.0,8342,47-5022,-0.5852626349735301,47
Herbal Remedies Research Aide,Human Health and Social Work Activities,Other human health activities,Higher Education,No,Yes,3230.0,3230,29-9099,0.1251864713649291,29
Heritage Planner,"Arts, Entertainment and Recreation","Libraries, archives, museums and other cultural activities",Higher Education,No,Yes,2621.0,2621,25-4012,0.40287622006019524,25
Heritage Site Guide,"Arts, Entertainment and Recreation","Libraries, archives, museums and other cultural activities",Higher Education,No,No,5113.0,5113,39-7012,0.2646762772401769,39
Heritage Tourism Operator,"Arts, Entertainment and Recreation","Libraries, archives, museums and other cultural activities",Higher Education,No,Yes,3339.0,3339,41-9099 ,0.2755337282728656,41
Heritage Tradesperson / Heritage Conservation Technician,"Arts, Entertainment and Recreation","Libraries, archives, museums and other cultural activities",Higher Education,No,Yes,3433.0,3433,27-1012 ,-0.43469486947189173,27
High School Science Teacher,Education,Secondary/high school education,Higher Education,Yes,No,4411.0,4411,43-4121,0.12301276508810292,43
History Lecturer,Education,Higher education,Higher Education,No,No,2633.0,2633,19-3099,0.7314158317486729,19
Home Economics Extension Worker,Human Health and Social Work Activities,"Other social work activities without accommodation, n.e.c.",Higher Education,No,No,3412.0,3412,21-1093,0.4355158121512196,21
Home-Based Birth Assistant (Registered Midwife),Human Health and Social Work Activities,Medical and dental practice activities,Higher Education,Yes,No,3222.0,3222,29-9099,0.1251864713649291,29
Horse Riding Instructor,Other Service Activities,"Personal services for wellness, except sports activities",Not Higher Education,No,No,3423.0,3423,39-9031,-1.0500350972750263,39
Horticulture Assistant,"Agriculture, Forestry, and Fishing",Plant propagation,Higher Education,No,Yes,3142.0,3142,19-4011,0.6571190020026707,19
Hospital Administration Associate,Human Health and Social Work Activities,Hospital activities,Higher Education,No,Yes,3344.0,3344,43-6013,0.5691595208034834,43
Hospital Caregiver,Human Health and Social Work Activities,Hospital activities,Not Higher Education,No,No,5321.0,5321,31-1014 ,-0.2098005077636152,31
Hospital Nursing Aide,Human Health and Social Work Activities,Hospital activities,Not Higher Education,No,No,5321.0,5321,31-1014 ,-0.2098005077636152,31
Hospital Pharmacist,Human Health and Social Work Activities,Other human health activities,Higher Education,Yes,No,2262.0,2262,29-1051,0.3406046508167279,29
Hospitality Systems and Technology Analyst,Information and Communication,"Computer programming, consultancy and related activities",Higher Education,No,No,2511.0,2511,15-1211,0.6167853895915922,15
Hotel Cleaners,Accommodation and Food Service Activities,Short term accommodation activities,Not Higher Education,No,No,9112.0,9112,53-7061,-0.8727576136934319,53
Hotel Duty Engineer,Accommodation and Food Service Activities,Short term accommodation activities,Higher Education,Yes,No,2149.0,2149,17-2199,0.29414454277799557,17
Hotel Maintenance,Accommodation and Food Service Activities,Short term accommodation activities,Not Higher Education,No,No,7411.0,7411,47-2231,-0.49757521333063537,47
Hotel Receptionist,Accommodation and Food Service Activities,Short term accommodation activities,Higher Education,No,Yes,4226.0,4226,43-4171,0.5575537019827582,43
Hotel Services Attendant,Accommodation and Food Service Activities,Short term accommodation activities,Higher Education,No,Yes,5151.0,5151,37-1011 ,-0.26236712201313694,37
Household Equipment Technician,Other Service Activities,Repair of personal and household goods,Higher Education,No,Yes,7421.0,7421,49-2096,-0.39995114938518106,49
Housekeeping Attendant,Accommodation and Food Service Activities,Other accommodation,Not Higher Education,No,No,5151.0,5151,37-1011 ,-0.26236712201313694,37
HR Assistants / Timekeepers (Construction),Construction,Construction of buildings,Higher Education,No,No,4416.0,4416,43-4161 ,0.7266922205616706,43
HR Business Partner,Administrative and Support Service Activities,Other human resources provision,Higher Education,No,No,2423.0,2423,21-1012 ,0.7576496049438829,21
HR Operations and Technology Specialist,Administrative and Support Service Activities,Other human resources provision,Higher Education,No,No,2423.0,2423,21-1012 ,0.7576496049438829,21
Human Resource Assistant (Transportation and Storage),Transportation and Storage,Support activities for transportation,Higher Education,No,Yes,4416.0,4416,43-4161 ,0.7266922205616706,43
Human Resource Associate,Administrative and Support Service Activities,Other human resources provision,Higher Education,No,Yes,2423.0,2423,21-1012 ,0.7576496049438829,21
Human Resource Staff (Construction),Construction,Construction of buildings,Higher Education,No,No,4416.0,4416,43-4161 ,0.7266922205616706,43
Humanitarian Affairs Officer,Public Administration and Defense; Compulsory Social Security,Public administration and defense; compulsory social security,Higher Education,No,No,2635.0,2635,21-1099,0.4355158121512196,21
Humanities Researcher,"Professional, Scientific and Technical Activities",Research and experimental development on social sciences and humanities,Higher Education,No,No,2310.0,2310,25-1199,0.44608723863055555,25
HVAC Technician,"Electricity, Gas, Steam and Air Conditioning Supply",Airconditioning and Refrigeration,Higher Education,No,Yes,3115.0,3115,17-3029,0.0036209134554981955,17
Hydraulic Excavator Operator,Construction,Demolition and site preparation,Not Higher Education,No,No,8342.0,8342,47-5022,-0.5852626349735301,47
IC Designer,Manufacturing                                                ,Manufacture of electronic components,Higher Education,No,No,2152.0,2152,17-2072 ,0.38521204273638343,17
Ice Plant Refrigeration Technician,"Electricity, Gas, Steam and Air Conditioning Supply",Airconditioning and Refrigeration,Not Higher Education,No,No,7127.0,7127,49-9021 ,-0.4576067950728448,49
Import Coordinator,Transportation and Storage,Support activities for transportation,Not Higher Education,No,No,3331.0,3331,43-5071 ,-0.37615092733254607,43
Import/Export Documentation Clerk,Transportation and Storage,Support activities for transportation,Higher Education,No,Yes,3351.0,3351,33-3051,-0.3579533505613309,33
Industrial Automation Technician,Manufacturing                                                ,Manufacture of general purpose machinery,Higher Education,No,Yes,3115.0,3115,17-3029,0.0036209134554981955,17
Industrial Chemist (Licensed),Manufacturing                                                ,Manufacture of basic chemicals,Higher Education,Yes,No,2113.0,2113,19-2032,0.6571190020026707,19
Industrial Electrician,Construction,"Electrical, plumbing and other construction installation activities",Not Higher Education,No,No,7411.0,7411,47-2231,-0.49757521333063537,47
Industrial Policy Analyst,"Professional, Scientific and Technical Activities",Research and experimental development on social sciences and humanities,Higher Education,No,No,2422.0,2422,13-1199,0.7911313049093924,13
Industrial Refrigeration Plant Operator,"Electricity, Gas, Steam and Air Conditioning Supply",Airconditioning and Refrigeration,Not Higher Education,No,No,7127.0,7127,49-9021 ,-0.4576067950728448,49
Industrial Scheduler,"Professional, Scientific and Technical Activities","Other professional, scientific and technical activities, n.e.c.",Higher Education,No,Yes,8211.0,8211,51-2031,-0.4863777113761964,51
Infrastructure Support Technician,Information and Communication,"Computer programming, consultancy and related activities",Higher Education,No,Yes,3513.0,3513,15-1152 ,0.6757636010995078,15
